event_id,event_calendar_date,effective_market_date,event_date_shift_days,event_title,event_type,affected_country_codes,event_verification_status,event_source_name,event_source_url,event_notes,company_id,company_name,market_data_ticker,benchmark_ticker,trade_currency,primary_listing_exchange,analysis_tier,role_category,is_confirmatory,sample_group,ols_estimation_window_observations,ols_status,ols_alpha,ols_beta,ols_r_squared,market_date,relative_trading_day,company_return,benchmark_return,abnormal_return,event_window_car,market_model_abnormal_return,ols_event_window_car
EVT_PRIMARY_20260228,2026-02-28,2026-03-02,2,Primary conflict event specified in the approved research design,CONFLICT_ONSET,IR | IL | US,RESEARCH_DESIGN_PRE_SPECIFIED,United Nations News,https://news.un.org/en/story/2026/03/1167065,Primary date fixed before the market-universe analysis; the event study remains descriptive and does not infer causality.,CMP044,Thales S.A.,HO.PA,^FCHI,EUR,Euronext Paris,PRIMARY_DIRECT,Defence Contractor,False,EXPLORATORY,807,ok,0.0009632997775444,0.5466694848547928,0.0729829562496664,2026-02-27,-1,0.002753714499714,-0.0046607139782451,0.0074144284779592,-0.043317558300894905,0.0043382848317124,-0.0446488922898888
EVT_PRIMARY_20260228,2026-02-28,2026-03-02,2,Primary conflict event specified in the approved research design,CONFLICT_ONSET,IR | IL | US,RESEARCH_DESIGN_PRE_SPECIFIED,United Nations News,https://news.un.org/en/story/2026/03/1167065,Primary date fixed before the market-universe analysis; the event study remains descriptive and does not infer causality.,CMP044,Thales S.A.,HO.PA,^FCHI,EUR,Euronext Paris,PRIMARY_DIRECT,Defence Contractor,False,EXPLORATORY,807,ok,0.0009632997775444,0.5466694848547928,0.0729829562496664,2026-03-02,0,0.0039231181699259,-0.0217265026367159,0.0256496208066419,-0.017667937494253005,0.0148370343964913,-0.029811857893397502
EVT_PRIMARY_20260228,2026-02-28,2026-03-02,2,Primary conflict event specified in the approved research design,CONFLICT_ONSET,IR | IL | US,RESEARCH_DESIGN_PRE_SPECIFIED,United Nations News,https://news.un.org/en/story/2026/03/1167065,Primary date fixed before the market-universe analysis; the event study remains descriptive and does not infer causality.,CMP044,Thales S.A.,HO.PA,^FCHI,EUR,Euronext Paris,PRIMARY_DIRECT,Defence Contractor,False,EXPLORATORY,807,ok,0.0009632997775444,0.5466694848547928,0.0729829562496664,2026-03-03,1,-0.0246189098835382,-0.0346044060669742,0.009985496183436,-0.007682441310817004,-0.0066650368227437,-0.036476894716141205
EVT_PRIMARY_20260228,2026-02-28,2026-03-02,2,Primary conflict event specified in the approved research design,CONFLICT_ONSET,IR | IL | US,RESEARCH_DESIGN_PRE_SPECIFIED,United Nations News,https://news.un.org/en/story/2026/03/1167065,Primary date fixed before the market-universe analysis; the event study remains descriptive and does not infer causality.,CMP044,Thales S.A.,HO.PA,^FCHI,EUR,Euronext Paris,PRIMARY_DIRECT,Defence Contractor,False,EXPLORATORY,807,ok,0.0009632997775444,0.5466694848547928,0.0729829562496664,2026-03-04,2,0.0044069703487032,0.0078839337833194,-0.0034769634346161,-0.011159404745433104,-0.0008662354487976,-0.03734313016493881
EVT_PRIMARY_20260228,2026-02-28,2026-03-02,2,Primary conflict event specified in the approved research design,CONFLICT_ONSET,IR | IL | US,RESEARCH_DESIGN_PRE_SPECIFIED,United Nations News,https://news.un.org/en/story/2026/03/1167065,Primary date fixed before the market-universe analysis; the event study remains descriptive and does not infer causality.,CMP044,Thales S.A.,HO.PA,^FCHI,EUR,Euronext Paris,PRIMARY_DIRECT,Defence Contractor,False,EXPLORATORY,807,ok,0.0009632997775444,0.5466694848547928,0.0729829562496664,2026-03-05,3,-0.0570402930773547,-0.014928281918332,-0.0421120111590226,-0.0532714159044557,-0.0498427566688374,-0.0871858868337762
EVT_PRIMARY_20260228,2026-02-28,2026-03-02,2,Primary conflict event specified in the approved research design,CONFLICT_ONSET,IR | IL | US,RESEARCH_DESIGN_PRE_SPECIFIED,United Nations News,https://news.un.org/en/story/2026/03/1167065,Primary date fixed before the market-universe analysis; the event study remains descriptive and does not infer causality.,CMP044,Thales S.A.,HO.PA,^FCHI,EUR,Euronext Paris,PRIMARY_DIRECT,Defence Contractor,False,EXPLORATORY,807,ok,0.0009632997775444,0.5466694848547928,0.0729829562496664,2026-03-06,4,0.0207276059725998,-0.0065014755005492,0.027229081473149,-0.0260423344313067,0.0233184644577367,-0.06386742237603951
EVT_PRIMARY_20260228,2026-02-28,2026-03-02,2,Primary conflict event specified in the approved research design,CONFLICT_ONSET,IR | IL | US,RESEARCH_DESIGN_PRE_SPECIFIED,United Nations News,https://news.un.org/en/story/2026/03/1167065,Primary date fixed before the market-universe analysis; the event study remains descriptive and does not infer causality.,CMP044,Thales S.A.,HO.PA,^FCHI,EUR,Euronext Paris,PRIMARY_DIRECT,Defence Contractor,False,EXPLORATORY,807,ok,0.0009632997775444,0.5466694848547928,0.0729829562496664,2026-03-09,5,0.0256941641954904,-0.0097742498962167,0.0354684140917072,0.009426079660400502,0.0300741485735528,-0.033793273802486715
EVT_PRIMARY_20260228,2026-02-28,2026-03-02,2,Primary conflict event specified in the approved research design,CONFLICT_ONSET,IR | IL | US,RESEARCH_DESIGN_PRE_SPECIFIED,United Nations News,https://news.un.org/en/story/2026/03/1167065,Primary date fixed before the market-universe analysis; the event study remains descriptive and does not infer causality.,CMP044,Thales S.A.,HO.PA,^FCHI,EUR,Euronext Paris,PRIMARY_DIRECT,Defence Contractor,False,EXPLORATORY,807,ok,0.0009632997775444,0.5466694848547928,0.0729829562496664,2026-03-10,6,0.0121211833370535,0.0179398034268445,-0.0058186200897909,0.0036074595706096025,0.0013507404617598,-0.032442533340726915
EVT_PRIMARY_20260228,2026-02-28,2026-03-02,2,Primary conflict event specified in the approved research design,CONFLICT_ONSET,IR | IL | US,RESEARCH_DESIGN_PRE_SPECIFIED,United Nations News,https://news.un.org/en/story/2026/03/1167065,Primary date fixed before the market-universe analysis; the event study remains descriptive and does not infer causality.,CMP044,Thales S.A.,HO.PA,^FCHI,EUR,Euronext Paris,PRIMARY_DIRECT,Defence Contractor,False,EXPLORATORY,807,ok,0.0009632997775444,0.5466694848547928,0.0729829562496664,2026-03-11,7,-0.0119760198053449,-0.001929888319667,-0.0100461314856779,-0.006438671915068298,-0.0118843085293496,-0.04432684187007652
EVT_PRIMARY_20260228,2026-02-28,2026-03-02,2,Primary conflict event specified in the approved research design,CONFLICT_ONSET,IR | IL | US,RESEARCH_DESIGN_PRE_SPECIFIED,United Nations News,https://news.un.org/en/story/2026/03/1167065,Primary date fixed before the market-universe analysis; the event study remains descriptive and does not infer causality.,CMP044,Thales S.A.,HO.PA,^FCHI,EUR,Euronext Paris,PRIMARY_DIRECT,Defence Contractor,False,EXPLORATORY,807,ok,0.0009632997775444,0.5466694848547928,0.0729829562496664,2026-03-12,8,0.029898948060963,-0.0071339806299195,0.0370329286908825,0.030594256775814198,0.0328355777993408,-0.011491264070735717
