event_id,event_calendar_date,event_title,role_category,relative_trading_day,company_count,aar,aar_standard_deviation,ols_aar,ols_aar_standard_deviation,aar_standard_error,caar,ols_aar_standard_error,ols_caar
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,59,1,-0.008153838808844,,-0.0191654894221077,,,-0.06698502668090431,,-0.3625551453878416
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,60,1,-0.0301063975482864,,-0.0332232010225748,,,-0.0970914242291907,,-0.3957783464104164
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,61,1,0.0759759813654594,,0.0654352864267855,,,-0.021115442863731307,,-0.3303430599836309
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,62,1,0.0899164604424673,,0.0841331663605312,,,0.068801017578736,,-0.2462098936230997
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,63,1,0.023629979112663,,0.0172448986944732,,,0.092430996691399,,-0.2289649949286265
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,64,1,-0.0540776230196885,,-0.0586917473990863,,,0.038353373671710496,,-0.28765674232771277
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,65,1,-0.0581467953325047,,-0.0512519858087759,,,-0.019793421660794203,,-0.3389087281364887
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,66,1,-0.0075711360460741,,-0.0158553021123427,,,-0.027364557706868305,,-0.3547640302488314
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,67,1,-0.0170973219576034,,0.0151333940119504,,,-0.0444618796644717,,-0.339630636236881
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,68,1,0.0039576208071572,,-0.0028961453069144,,,-0.040504258857314505,,-0.3425267815437954
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,69,1,-0.0296650792916971,,-0.0291405326231631,,,-0.0701693381490116,,-0.3716673141669585
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,70,1,0.0021160058588686,,0.0207366399502539,,,-0.068053332290143,,-0.3509306742167046
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,71,1,-0.0108374089316591,,-0.037006280158469,,,-0.0788907412218021,,-0.3879369543751736
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,72,1,-0.0285989341058992,,-0.0381723262415992,,,-0.1074896753277013,,-0.4261092806167728
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,73,1,0.0359757806114127,,0.0111226252175269,,,-0.0715138947162886,,-0.4149866553992459
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,74,1,-0.0051539663415528,,-0.000501215314343,,,-0.0766678610578414,,-0.4154878707135889
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,75,1,-0.0075139701783565,,0.0057253242182306,,,-0.08418183123619791,,-0.40976254649535826
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,76,1,-0.0273814918909147,,-0.0446867662085691,,,-0.1115633231271126,,-0.4544493127039274
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,77,1,-0.0661167051274429,,-0.0640929138419178,,,-0.1776800282545555,,-0.5185422265458453
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,78,1,-0.0090682026876103,,0.0071127107172301,,,-0.1867482309421658,,-0.5114295158286151
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,79,1,-0.0264377795256053,,-0.0280298964796979,,,-0.2131860104677711,,-0.539459412308313
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,80,1,-0.0547906912991226,,-0.0575566990413402,,,-0.2679767017668937,,-0.5970161113496532
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,81,1,0.0532357465313486,,0.0509644817531672,,,-0.2147409552355451,,-0.546051629596486
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,82,1,0.0127783819206102,,-0.0057275083248266,,,-0.2019625733149349,,-0.5517791379213126
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,83,1,0.0004635628706226,,-0.0129549630992106,,,-0.20149901044431232,,-0.5647341010205232
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,84,1,0.0798058044497277,,0.0797650624496597,,,-0.12169320599458461,,-0.4849690385708635
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,85,1,0.0283928045637487,,0.0254931969343554,,,-0.0933004014308359,,-0.4594758416365081
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,86,1,0.0178164208717761,,0.0052994295776372,,,-0.0754839805590598,,-0.4541764120588709
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,87,1,0.0182622767504521,,0.0212824017056437,,,-0.05722170380860771,,-0.4328940103532272
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,88,1,-0.0131833118525959,,-0.0123388408867856,,,-0.07040501566120361,,-0.4452328512400128
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,89,1,-0.0321936795093487,,-0.0459078897237717,,,-0.10259869517055231,,-0.4911407409637845
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,90,1,-0.0216452389955293,,-0.0301338128693512,,,-0.12424393416608161,,-0.5212745538331357
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,91,1,0.0335598991408648,,0.0411919150105208,,,-0.0906840350252168,,-0.4800826388226149
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,92,1,0.0245400690239585,,0.0166490700638451,,,-0.0661439660012583,,-0.4634335687587698
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,93,1,-0.0035200620538133,,-0.0114909820505498,,,-0.0696640280550716,,-0.4749245508093196
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,94,1,0.0101851971255946,,0.0140638244711034,,,-0.059478830929477,,-0.4608607263382162
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,95,1,-0.0052242621202408,,0.0052922723497925,,,-0.0647030930497178,,-0.4555684539884237
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,96,1,0.0205906708219019,,0.020259579748344,,,-0.044112422227815896,,-0.4353088742400797
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,97,1,-0.0250966503514477,,-0.0397587269715345,,,-0.06920907257926359,,-0.4750676012116142
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,98,1,-0.0596193004376475,,-0.0607056379182579,,,-0.12882837301691108,,-0.5357732391298721
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,99,1,0.0024565838143664,,0.0156180575541834,,,-0.1263717892025447,,-0.5201551815756887
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,100,1,-0.004144365144914,,-0.0077020252894452,,,-0.1305161543474587,,-0.5278572068651339
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,101,1,0.0698836376849769,,0.0667707564536755,,,-0.0606325166624818,,-0.4610864504114584
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,102,1,-0.0629269339103479,,-0.0686199626564661,,,-0.1235594505728297,,-0.5297064130679245
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,103,1,0.0108708438298115,,0.0281124449341572,,,-0.1126886067430182,,-0.5015939681337673
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,104,1,-0.0226206019305218,,-0.0475746686514548,,,-0.13530920867354002,,-0.5491686367852221
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,105,1,-0.0004602253420382,,-0.0126612200679233,,,-0.1357694340155782,,-0.5618298568531453
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,106,1,0.0062557655638904,,-0.0162894205709806,,,-0.1295136684516878,,-0.5781192774241259
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,107,1,0.2766521684020258,,0.249982102787054,,,0.14713849995033798,,-0.32813717463707204
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,108,1,-0.0243287389829374,,-0.024999570379687,,,0.12280976096740058,,-0.353136745016759
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,109,1,-0.0140833917081323,,-0.0146439158426942,,,0.10872636925926828,,-0.3677806608594532
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,110,1,0.0970096920289342,,0.0858971260452665,,,0.2057360612882025,,-0.2818835348141867
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,111,1,0.0193038252781404,,0.0171817576891067,,,0.22503988656634288,,-0.26470177712508003
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,112,1,0.0015579319896928,,0.0029279256080421,,,0.22659781855603567,,-0.2617738515170379
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,113,1,-0.0249201280205282,,-0.0313070975337415,,,0.20167769053550746,,-0.2930809490507794
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,114,1,0.0400811660122315,,0.0285277246415687,,,0.241758856547739,,-0.2645532244092107
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,115,1,-0.0260673861909677,,-0.0267117285235751,,,0.21569147035677128,,-0.2912649529327858
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,116,1,-0.0033337397353526,,0.0007123241858924,,,0.21235773062141866,,-0.2905526287468934
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence AI & Decision Intelligence Supplier,117,1,0.0010284114001347,,0.0072720708133394,,,0.21338614202155337,,-0.283280557933554
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,0,9,0.03723225279819149,0.02719623531772255,0.03490585403770833,0.02700075407558133,0.009065411772574182,0.03723225279819149,0.00900025135852711,0.03490585403770833
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,1,9,0.004850046529199311,0.011006967680359782,-0.0016318269354982224,0.012086030377610416,0.003668989226786594,0.042082299327390806,0.004028676792536805,0.033274027102210106
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,2,9,0.0013297178555494555,0.01142508756332529,0.003557138310997155,0.009146520205247784,0.00380836252110843,0.04341201718294026,0.003048840068415928,0.03683116541320726
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,3,9,-0.02503326783168271,0.022375648208863202,-0.02894970676170739,0.023410430022186568,0.007458549402954401,0.01837874935125755,0.007803476674062189,0.007881458651499872
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,4,9,0.03138275435128568,0.0123333734186005,0.025712399222316322,0.010790613316919585,0.004111124472866833,0.04976150370254323,0.0035968711056398616,0.03359385787381619
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,5,9,0.010715864566228578,0.03040027330356539,0.011648251052958256,0.026629798378429537,0.010133424434521797,0.06047736826877181,0.008876599459476513,0.04524210892677445
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,6,9,-0.012421188971486755,0.007615365740175986,-0.012363937431415988,0.008251851097435287,0.0025384552467253288,0.048056179297285055,0.0027506170324784287,0.03287817149535846
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,7,9,-0.01069577656966441,0.02118283827753501,-0.012238453004818255,0.021706745530122747,0.0070609460925116704,0.037360402727620645,0.007235581843374249,0.020639718490540207
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,8,9,0.018417795381863923,0.01968435075091692,0.012468363033555366,0.020197523162522567,0.00656145025030564,0.05577819810948457,0.006732507720840855,0.03310808152409557
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,9,9,0.005468985588760966,0.013014588420120083,0.0021365533458400448,0.013014016100756007,0.004338196140040028,0.061247183698245534,0.004338005366918669,0.03524463486993562
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,10,9,0.0032954182825641215,0.01980010218854149,0.005818655670922934,0.017844811409424934,0.0066000340628471635,0.06454260198080966,0.0059482704698083115,0.041063290540858555
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,11,9,-0.009347680315939477,0.008574807245513887,-0.008851549300443566,0.008341422514796144,0.0028582690818379623,0.05519492166487018,0.0027804741715987146,0.03221174124041499
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,12,9,0.011522018883963099,0.010700911026405094,0.0061451457117132555,0.009835797145944354,0.0035669703421350313,0.06671694054883327,0.003278599048648118,0.038356886952128244
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,13,9,-0.007438792327864322,0.010853485172084582,-0.011175427495335778,0.008263662981067718,0.0036178283906948606,0.059278148220968954,0.002754554327022573,0.027181459456792463
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,14,9,-0.006170402121606477,0.012785823716383649,-0.013073109816470233,0.011499050081970122,0.004261941238794549,0.05310774609936248,0.0038330166939900406,0.014108349640322232
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,15,9,-0.022583283517847632,0.022387278921301178,-0.019682254682314822,0.021283393226239785,0.007462426307100392,0.030524462581514845,0.007094464408746595,-0.0055739050419925905
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,16,9,-0.006159394212182111,0.009980615808835103,-0.007824092627677522,0.00952605566579371,0.0033268719362783677,0.024365068369332735,0.0031753518885979035,-0.013397997669670113
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,17,9,0.005693995897165311,0.0077566863928996135,0.007692220279229323,0.009123623725998859,0.002585562130966538,0.030059064266498046,0.0030412079086662865,-0.0057057773904407895
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,18,9,-0.002787268202549344,0.021831727874523248,-0.009951255118164767,0.017392101755583263,0.007277242624841082,0.0272717960639487,0.005797367251861088,-0.015657032508605555
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,19,9,-0.008569895761638557,0.00788556131177395,-0.015001214380967734,0.005841533500383972,0.0026285204372579834,0.018701900302310143,0.001947177833461324,-0.03065824688957329
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,20,9,0.0034735243723096002,0.024211180727340586,0.0024654226632710658,0.02580210078150892,0.008070393575780195,0.022175424674619745,0.008600700260502974,-0.028192824226302225
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,21,9,0.007842410827812967,0.02464246221228467,0.016172224701492433,0.017413335786714564,0.008214154070761556,0.030017835502432713,0.005804445262238188,-0.012020599524809793
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,22,9,0.028154188390619086,0.021470664532066232,0.03127621957267176,0.02024352122631012,0.007156888177355411,0.058172023893051795,0.00674784040877004,0.019255620047861965
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,23,9,0.0015839797090522665,0.00993132917967549,0.0011222265793544442,0.009434519139861947,0.0033104430598918304,0.05975600360210406,0.003144839713287316,0.02037784662721641
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,24,9,-0.004249239463681256,0.012620326735147019,-0.0044818577454791,0.014156997700415973,0.00420677557838234,0.05550676413842281,0.004718999233471991,0.015895988881737308
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,25,9,-0.010177974799246155,0.018287927217435686,-0.007567481314617156,0.01610252952433558,0.0060959757391452285,0.04532878933917665,0.005367509841445193,0.008328507567120154
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,26,9,-0.013614206472718155,0.010881551680470314,-0.0071958769697642215,0.010006697202746934,0.0036271838934901044,0.03171458286645849,0.003335565734248978,0.001132630597355932
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,27,9,-0.027688942418776966,0.02312186911241275,-0.026617474942719634,0.025158756578201907,0.007707289704137583,0.004025640447681531,0.00838625219273397,-0.025484844345363702
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,28,9,0.005748086926119534,0.022203257165686614,0.004308413380502456,0.02186372120760084,0.007401085721895538,0.009773727373801066,0.00728790706920028,-0.021176430964861246
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,29,9,-0.0053594370375986446,0.008318762055562904,-0.002554061708653189,0.011015260329583693,0.0027729206851876344,0.0044142903362024205,0.003671753443194564,-0.023730492673514438
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,30,9,0.0010519312524231448,0.016467115550000425,0.003318013140288156,0.01178094009418808,0.005489038516666808,0.005466221588625565,0.0039269800313960265,-0.02041247953322628
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,31,9,-0.011195253524968677,0.00926210178914492,-0.009620224200863777,0.00912297906975845,0.0030873672630483064,-0.005729031936343111,0.003040993023252817,-0.030032703734090057
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,32,9,-0.011127235177484578,0.018621283108317958,-0.009892737617675812,0.017625908836592753,0.006207094369439319,-0.01685626711382769,0.005875302945530917,-0.03992544135176587
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,33,9,-0.005293993559337022,0.019282417933453363,-0.003360611544534,0.015231622075102213,0.0064274726444844546,-0.022150260673164713,0.005077207358367405,-0.043286052896299866
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,34,9,-0.020003386159682533,0.015831521776799234,-0.022512691240800877,0.017360430107786793,0.005277173925599745,-0.042153646832847246,0.005786810035928931,-0.06579874413710074
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,35,9,-0.019826747962564513,0.018941629083055016,-0.023122623494145254,0.020087663704865984,0.006313876361018339,-0.06198039479541176,0.006695887901621994,-0.088921367631246
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,36,9,-0.018027025887751933,0.022093531899774144,-0.015564576257919368,0.018486886077612633,0.007364510633258048,-0.08000742068316369,0.006162295359204211,-0.10448594388916536
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,37,9,-0.024135195922613824,0.023086285661098032,-0.026987985560742566,0.023399107850175113,0.007695428553699344,-0.10414261660577752,0.007799702616725038,-0.13147392944990793
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,38,9,-0.00970997455539611,0.023143320436178044,-0.0084914741234245,0.01977809875811981,0.007714440145392681,-0.11385259116117363,0.006592699586039937,-0.13996540357333243
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,39,9,0.001536209478499111,0.005122808599366921,0.0008093406490034777,0.004617227167012409,0.0017076028664556404,-0.11231638168267452,0.0015390757223374696,-0.13915606292432894
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,40,9,0.011037875396528722,0.01895165667452518,0.008067684761862533,0.020182526924915893,0.0063172188915083935,-0.10127850628614579,0.006727508974971964,-0.13108837816246643
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,41,9,0.0074838097427674215,0.02847305693740079,0.007467573034568,0.028685166950524754,0.009491018979133596,-0.09379469654337837,0.009561722316841584,-0.12362080512789843
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,42,9,0.013069014355471455,0.012443838782210467,0.014420730035956798,0.011039959209741103,0.004147946260736822,-0.08072568218790692,0.0036799864032470344,-0.10920007509194163
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,43,9,0.0012280133633094886,0.017444182057035018,0.0013153425456585554,0.015378903832007454,0.005814727352345006,-0.07949766882459743,0.005126301277335818,-0.10788473254628307
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,44,9,-0.0004865768107402993,0.0172120735421878,-0.00038558646527255577,0.015440476583044153,0.005737357847395933,-0.07998424563533772,0.0051468255276813845,-0.10827031901155562
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,45,9,-0.02284463036497171,0.01608100351912987,-0.0224443044376287,0.017844757070000026,0.005360334506376623,-0.10282887600030943,0.005948252356666676,-0.13071462344918433
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,46,9,-0.02359204349310712,0.025515606926253247,-0.0208375112695994,0.030002485165967298,0.008505202308751082,-0.12642091949341655,0.010000828388655765,-0.15155213471878373
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,47,9,-0.010946252462449077,0.014652280898194215,-0.013070809581552843,0.014145874457431068,0.004884093632731405,-0.13736717195586565,0.004715291485810356,-0.16462294430033658
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,48,9,-0.003939925000339777,0.012782165679154748,-0.002848333516776511,0.009316228263232187,0.004260721893051583,-0.1413070969562054,0.0031054094210773956,-0.16747127781711307
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,49,9,-0.0015270740678119557,0.017057362556437188,-0.0013896786809373665,0.017277256470765372,0.005685787518812396,-0.14283417102401738,0.005759085490255124,-0.16886095649805044
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,50,9,0.0027953913737217002,0.012198479131367955,0.002117177929722278,0.011160171850410922,0.004066159710455985,-0.14003877965029568,0.0037200572834703073,-0.16674377856832817
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,51,9,-0.010329017883550975,0.008256587366475734,-0.010940393704510122,0.00784057776822708,0.002752195788825245,-0.15036779753384666,0.00261352592274236,-0.17768417227283828
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,52,9,-0.00027288921378906605,0.01629001704602468,0.0018639829047472673,0.014601039244311873,0.005430005682008227,-0.1506406867476357,0.004867013081437291,-0.17582018936809102
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,53,9,0.014274055898697291,0.030449524167267792,0.009682546882533144,0.032530007661903663,0.010149841389089264,-0.1363666308489384,0.010843335887301221,-0.16613764248555787
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,54,9,0.022212234422663023,0.026322269817693016,0.022312169419918877,0.02537787322311111,0.008774089939231006,-0.1141543964262754,0.00845929107437037,-0.143825473065639
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,55,9,-0.0027770821614951776,0.016763407060780677,-0.005809997679475466,0.01568903297713575,0.005587802353593559,-0.11693147858777057,0.00522967765904525,-0.14963547074511446
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,56,9,-0.0008353230798320448,0.014330575432418629,0.0018373187781867337,0.01087635958098175,0.0047768584774728765,-0.11776680166760262,0.003625453193660583,-0.14779815196692775
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,57,9,-0.0030618888097504442,0.007430465531111083,-0.002434496795693911,0.007227294103558802,0.0024768218437036943,-0.12082869047735306,0.0024090980345196004,-0.15023264876262166
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,58,9,-0.000540046140527378,0.013747299708436106,-0.0007325048275002666,0.014971858531751725,0.004582433236145368,-0.12136873661788045,0.0049906195105839084,-0.15096515359012191
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,59,9,0.0017475507063745997,0.01507614425223307,0.002622193949245467,0.014201597367802557,0.005025381417411023,-0.11962118591150583,0.004733865789267519,-0.14834295964087646
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,60,9,0.013637432543749623,0.02474886878806574,0.012665751081028234,0.02419160571502591,0.008249622929355247,-0.10598375336775621,0.008063868571675304,-0.13567720855984822
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Defence Contractor,61,9,-0.0012285125033875887,0.018856709635569308,-0.0006580164004780552,0.020785984268134747,0.006285569878523103,-0.10721226587114381,0.006928661422711583,-0.13633522496032627
