feature_id,source_snapshot_date,week_end_date,country_name,country_code,source_row_count,administrative_area_count,total_events,total_fatalities,political_violence_events,political_violence_fatalities,strike_events,strike_fatalities,air_drone_strike_events,air_drone_strike_fatalities,shelling_artillery_missile_events,shelling_artillery_missile_fatalities,violence_against_civilians_events,violence_against_civilians_fatalities,protest_events,riot_events,strategic_development_events,reviewed_by,source_url,created_at,market_date,company_ticker,benchmark_ticker,market_observation_count,company_price,benchmark_price,company_weekly_return,benchmark_weekly_return,weekly_abnormal_return,company_cumulative_return,benchmark_cumulative_return,cumulative_abnormal_return,market_source_url,market_conflict_id
c1ad12d398683b7321f1858227475d651b72cfe9ff5d9fc4238ebbaed0e7b1aa,2026-08-22,2025-06-14,Iran,IR,93,31,430,426,267,424,262,423,262,423,0,0,2,1,85,0,78,Markus,https://acleddata.com/,2026-09-03T23:16:15.364824+00:00,2025-06-13,RHM.DE,^GDAXI,5,1777.7303466796875,23516.23046875,0.004194634863972091,-0.03243151414783341,0.039711736868243,1.987727541575465,0.1743635240376451,0.9981085883718408,https://finance.yahoo.com/,338b46a14cb01c0724fd60349a7c31b13a8392db3ad52607dd82a868dbbfab23
4654a44449629383a3b8aa71438b740048415e495bd4e8fd2d5a90fcfe521c86,2026-08-22,2025-06-21,Israel,IL,22,6,61,4,20,4,20,4,2,0,18,4,0,0,21,1,19,Markus,https://acleddata.com/,2026-09-03T23:16:16.003205+00:00,2025-06-20,RHM.DE,^GDAXI,5,1740.1064453125,23350.55078125,-0.021164009174652887,-0.007045333550381505,-0.0138947262887006,1.9244952484741984,0.1660897413013982,0.98421386208314,https://finance.yahoo.com/,c3968668676840db2469a6202e6a2a3a033181a6895a37d482e1d1e3a1093fe8
4d1c95cacdfea0d4ce1bc242e491893825a6b0ae99488ea90e6fd0879de68482,2026-08-22,2025-06-21,Iran,IR,70,30,174,441,115,440,110,435,109,435,1,0,5,5,33,0,26,Markus,https://acleddata.com/,2026-09-03T23:16:15.360564+00:00,2025-06-20,RHM.DE,^GDAXI,5,1740.1064453125,23350.55078125,-0.021164009174652887,-0.007045333550381505,-0.0138947262887006,1.9244952484741984,0.1660897413013982,0.98421386208314,https://finance.yahoo.com/,4da228070d7168954f9584ae6d62e22919349234a357ca823d7b5f1864732e55
0357e97385f99bd690374c47968a5244c2ec882d85c644ddb72149e31e739f39,2026-08-22,2025-06-28,Israel,IL,12,6,44,0,0,0,0,0,0,0,0,0,0,0,37,2,5,Markus,https://acleddata.com/,2026-09-03T23:16:15.981297+00:00,2025-06-27,RHM.DE,^GDAXI,5,1733.6707763671875,24033.220703125,-0.0036984340599673926,0.029235709610035077,-0.027357779906960207,1.9136791956390289,0.2001812023573266,0.95685608217618,https://finance.yahoo.com/,a082e033f9cc5d586cbda7013a14fafd0a9c23aab308581990d165db49d6cead
717148433bdbf00280f09b7fe3da30368b46966e57db2c610b865d7ce43881e0,2026-08-22,2025-06-28,Iran,IR,32,20,39,8,10,5,0,0,0,0,0,0,3,3,11,3,17,Markus,https://acleddata.com/,2026-09-03T23:16:15.308128+00:00,2025-06-27,RHM.DE,^GDAXI,5,1733.6707763671875,24033.220703125,-0.0036984340599673926,0.029235709610035077,-0.027357779906960207,1.9136791956390289,0.2001812023573266,0.95685608217618,https://finance.yahoo.com/,30b741147c86da6086fb38d7891f98f99a20ceff994b08db7ce9a0dde08a4f75
7f2955eff9915793ef59b97a16dd0e1568b20f0235ab6827399df7cb1283871d,2026-08-22,2025-07-05,Israel,IL,11,6,49,0,1,0,1,0,0,0,1,0,0,0,42,1,5,Markus,https://acleddata.com/,2026-09-03T23:16:15.969233+00:00,2025-07-04,RHM.DE,^GDAXI,5,1737.6312255859375,23787.44921875,0.002284429819512157,-0.010226323280218663,0.0150497880103702,1.9203352912780387,0.1879077613871791,0.9719058701865502,https://finance.yahoo.com/,3913812af82bb83c2e6307c3f81b67b2676c2aafefe567f748d062f284fd8dc9
f980e04e857473153eb9a724fa9a87527aabbb0e59aaba56ad9f3d93fd1ba4d9,2026-08-22,2025-07-05,Iran,IR,19,14,25,15,8,13,0,0,0,0,0,0,3,2,9,1,8,Markus,https://acleddata.com/,2026-09-03T23:16:15.266214+00:00,2025-07-04,RHM.DE,^GDAXI,5,1737.6312255859375,23787.44921875,0.002284429819512157,-0.010226323280218663,0.0150497880103702,1.9203352912780387,0.1879077613871791,0.9719058701865502,https://finance.yahoo.com/,dca8c3650604613ae9d683c44b73936273c8047e268eb1bd07dbfdc46da9ef4b
092f6e734f9a460a907a0f499c50d1a4434f0f79e3445e42a05b9174ad19b29d,2026-08-22,2025-07-12,Israel,IL,10,6,46,0,0,0,0,0,0,0,0,0,0,0,38,3,5,Markus,https://acleddata.com/,2026-09-03T23:16:15.969298+00:00,2025-07-11,RHM.DE,^GDAXI,5,1821.7899169921875,24255.310546875,0.048432998997167465,0.0196684110104679,0.0282444239951312,2.0617758875119,0.2112720194806667,1.0001502941816816,https://finance.yahoo.com/,a0a37c4b96ab8190fb3419b1aa3cea46ee38f0959406ae17dc53465d5a725e4a
28cf63b734fe1e46bdd3b544a656f4ac0904f8756513b9986c11fde4ff96a3af,2026-08-22,2025-07-12,Iran,IR,24,18,46,7,5,7,0,0,0,0,0,0,3,6,32,1,9,Markus,https://acleddata.com/,2026-09-03T23:16:15.360631+00:00,2025-07-11,RHM.DE,^GDAXI,5,1821.7899169921875,24255.310546875,0.048432998997167465,0.0196684110104679,0.0282444239951312,2.0617758875119,0.2112720194806667,1.0001502941816816,https://finance.yahoo.com/,7a93b1136af4ad6002c990e333cb829533361af782f81c3ffdc0de60b223d9cf
ee64fd90a7e1edb3b460226661834df361fab1e1adf682804f751acc767a615d,2026-08-22,2025-07-19,Israel,IL,17,6,45,0,3,0,0,0,0,0,0,0,0,0,32,11,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.996749+00:00,2025-07-18,RHM.DE,^GDAXI,5,1817.33447265625,24289.509765625,-0.0024456411216134955,0.0014099682906105748,-0.0032622126583228,2.054287882496235,0.2129798746194382,0.9968880815233586,https://finance.yahoo.com/,ba6bd09014e94bb959abf8c87a26f89724d8720e2295aa383cb8d0a4b2a57c99
0ba0db6f59e333ba293abbe5e48ae8b2242cc02fd214f0679c7a41d9ab9fab1e,2026-08-22,2025-07-19,Iran,IR,42,31,97,9,10,8,0,0,0,0,0,0,2,1,83,1,4,Markus,https://acleddata.com/,2026-09-03T23:16:15.360697+00:00,2025-07-18,RHM.DE,^GDAXI,5,1817.33447265625,24289.509765625,-0.0024456411216134955,0.0014099682906105748,-0.0032622126583228,2.054287882496235,0.2129798746194382,0.9968880815233586,https://finance.yahoo.com/,4e0cb3d7d4c10765823e67d68f71bd6da9c17cc4ab19f02ce6f679c37b4a3c38
97336534d8c518df5fcb6bd449695020088f744d17f0cbc462dfc8b8ef63a9be,2026-08-22,2025-07-26,Israel,IL,15,6,66,0,1,0,1,0,0,0,1,0,0,0,58,2,5,Markus,https://acleddata.com/,2026-09-03T23:16:15.996814+00:00,2025-07-25,RHM.DE,^GDAXI,5,1716.8389892578125,24217.5,-0.05529828708501339,-0.002964644668411731,-0.0531127775971922,1.88539099432968,0.2093838203012568,0.9437753039261664,https://finance.yahoo.com/,195b91381f566cfbb72b58bd2059adf3272bc25a2ec662ab00e3e3c59a0ac349
00337081f151dbbea9049154a12c04545892118b62b41268b289cd54c0db0362,2026-08-22,2025-07-26,Iran,IR,26,20,53,10,3,10,0,0,0,0,0,0,1,1,48,1,2,Markus,https://acleddata.com/,2026-09-03T23:16:15.360762+00:00,2025-07-25,RHM.DE,^GDAXI,5,1716.8389892578125,24217.5,-0.05529828708501339,-0.002964644668411731,-0.0531127775971922,1.88539099432968,0.2093838203012568,0.9437753039261664,https://finance.yahoo.com/,2235e4e643710b5059e49def902b6d24b2bb9f50444bd8be406a1b3640a39675
a4b44bb25d1cb1eca0eeed9f1c7bbf1f68ca7c57605afa2eaf07bbab374b38ab,2026-08-22,2025-08-02,Israel,IL,14,6,71,0,1,0,0,0,0,0,0,0,0,0,58,9,3,Markus,https://acleddata.com/,2026-09-03T23:16:15.996882+00:00,2025-08-01,RHM.DE,^GDAXI,5,1690.601318359375,23425.970703125,-0.015282546041070377,-0.03268418692577668,0.018601491885131598,1.8412948736123464,0.1698560934535204,0.962376795811298,https://finance.yahoo.com/,c1d4ee958cc89d2dc3ac0198f49983353cfc0e9af512ad03ea635e3e369035db
1dcae08bdc494c16b8756e30a4a14419bce551fc72278b8c3e5d5d7929be75ef,2026-08-22,2025-08-02,Iran,IR,21,20,65,1,2,1,0,0,0,0,0,0,0,0,63,0,0,Markus,https://acleddata.com/,2026-09-03T23:16:15.299647+00:00,2025-08-01,RHM.DE,^GDAXI,5,1690.601318359375,23425.970703125,-0.015282546041070377,-0.03268418692577668,0.018601491885131598,1.8412948736123464,0.1698560934535204,0.962376795811298,https://finance.yahoo.com/,3d3868d3f97d98c9672c02b0cc8715b201872aac444c3377546f98f76b7ce251
e0b75af711d46d8abeab3c63f759d59ba6619bfcd147b4722a060be049e9565c,2026-08-22,2025-08-09,Israel,IL,14,6,60,0,1,0,1,0,0,0,1,0,0,0,53,2,4,Markus,https://acleddata.com/,2026-09-03T23:16:15.996948+00:00,2025-08-08,RHM.DE,^GDAXI,5,1604.4622802734375,24162.859375,-0.050951715907526895,0.03145605709208432,-0.07939966394248191,1.6965260244025373,0.2066551535187175,0.882977131868816,https://finance.yahoo.com/,daaea415601a9e91e1614c79fbc8181d59cc60369384c6ee28a42a3fd060c9ea
c7402032032e0c9eebe4e9c0a2a9d48f5981614bf7845f629bc4a0ea7e221dc5,2026-08-22,2025-08-09,Iran,IR,23,21,57,5,2,5,0,0,0,0,0,0,0,0,54,0,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.360862+00:00,2025-08-08,RHM.DE,^GDAXI,5,1604.4622802734375,24162.859375,-0.050951715907526895,0.03145605709208432,-0.07939966394248191,1.6965260244025373,0.2066551535187175,0.882977131868816,https://finance.yahoo.com/,e73621cf44220256abc49fcce448102b2b7a5141cfd53a3a7567856e1ae75fcc
e035b39deb0f2818e5ca4f5f6303e1cf56e6aebe89a99ebf16a23d7b18f39c3a,2026-08-22,2025-08-16,Israel,IL,18,6,96,0,3,0,2,0,0,0,2,0,0,0,80,8,5,Markus,https://acleddata.com/,2026-09-03T23:16:15.997013+00:00,2025-08-15,RHM.DE,^GDAXI,5,1604.9573974609375,24359.30078125,0.0003085876144222066,0.008129890722008204,-0.006001153453020797,1.6973581389356354,0.2164651280559726,0.8769759784157952,https://finance.yahoo.com/,e68059e5f81655f458c9ea84d83bb9545263b67c946c5fbe4db40115407cb34a
de9b92526747277f870a6f2533bf9cbb20b8f9edde57a190a054e70647a6738a,2026-08-22,2025-08-16,Iran,IR,27,21,77,13,4,13,0,0,0,0,0,0,0,0,71,0,2,Markus,https://acleddata.com/,2026-09-03T23:16:15.299715+00:00,2025-08-15,RHM.DE,^GDAXI,5,1604.9573974609375,24359.30078125,0.0003085876144222066,0.008129890722008204,-0.006001153453020797,1.6973581389356354,0.2164651280559726,0.8769759784157952,https://finance.yahoo.com/,66d55da3bd2a48735d94e098765c998adefec004cc09403d0f6888cfcd92e6b3
6dd072779b82e69d49758e8674bd3d2cbf6cb20514eaaa058fdb102c44a92266,2026-08-22,2025-08-23,Israel,IL,18,6,92,0,0,0,0,0,0,0,0,0,0,0,81,4,7,Markus,https://acleddata.com/,2026-09-03T23:16:15.999519+00:00,2025-08-22,RHM.DE,^GDAXI,5,1606.4425048828125,24363.08984375,0.0009253251358722903,0.00015554890241009645,0.0026753762181418008,1.699854072222042,0.2166543478714619,0.8796513546339371,https://finance.yahoo.com/,c1fc9479484e6c7ca731a75afbf41b17d2762cc65e9438e8e27a0d6b054a3953
662e07c1449040e3dbec245466ced7c7c0fa14b07ed67a6b0d75dc3a83c443c9,2026-08-22,2025-08-23,Iran,IR,18,15,52,16,6,16,0,0,0,0,0,0,0,0,46,1,0,Markus,https://acleddata.com/,2026-09-03T23:16:15.226991+00:00,2025-08-22,RHM.DE,^GDAXI,5,1606.4425048828125,24363.08984375,0.0009253251358722903,0.00015554890241009645,0.0026753762181418008,1.699854072222042,0.2166543478714619,0.8796513546339371,https://finance.yahoo.com/,a4c30ab5991076265759c82369294802f9016bbbbbafe52f9018480c280982d9
8a21e24ec46d2379e3888a3e567a2b874b2f75a6ff2fc83074e7897e0859c071,2026-08-22,2025-08-30,Israel,IL,13,6,66,0,0,0,0,0,0,0,0,0,0,0,60,5,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.997146+00:00,2025-08-29,RHM.DE,^GDAXI,5,1672.7794189453125,23902.2109375,0.041294297094896404,-0.018917095869439904,0.0601927478747452,1.811342648393244,0.1936387809328066,0.9398441025086824,https://finance.yahoo.com/,cc88a90ab93217634e3fa1b0a97109c58c2105221c6857a62cda16de3f57cd57
0877994a2e5d9f0c5fdd8cc48e159f10ba260a5d8f8870c8caabdf0cf6cc6432,2026-08-22,2025-08-30,Iran,IR,29,24,66,3,5,3,0,0,0,0,0,0,0,0,59,2,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.361065+00:00,2025-08-29,RHM.DE,^GDAXI,5,1672.7794189453125,23902.2109375,0.041294297094896404,-0.018917095869439904,0.0601927478747452,1.811342648393244,0.1936387809328066,0.9398441025086824,https://finance.yahoo.com/,27e9a92f64b96118f5f25572675d3089ffe0ac70c106fce2a74b7a470d0d1f01
2cf9249bb49f3fd315a7473df4a857cf5ca01f198a25898a6c1edc6df8aea82d,2026-08-22,2025-09-06,Israel,IL,15,6,45,0,4,0,2,0,1,0,1,0,1,0,33,2,7,Markus,https://acleddata.com/,2026-09-03T23:16:15.997211+00:00,2025-09-05,RHM.DE,^GDAXI,5,1727.235107421875,23596.98046875,0.03255401630353405,-0.01276996799786101,0.045342786268858695,1.902863142803859,0.1783960518992888,0.9851868887775412,https://finance.yahoo.com/,6b0a36123535f6837d79b8cfc918ea87035e869f361e337fab038a7ebe7611e7
4e652ad8abd1432426f0ba697874c8a15a68e05d1073392d902f1d2d748a8901,2026-08-22,2025-09-06,Iran,IR,21,19,60,6,2,6,0,0,0,0,0,0,1,5,58,0,0,Markus,https://acleddata.com/,2026-09-03T23:16:15.299832+00:00,2025-09-05,RHM.DE,^GDAXI,5,1727.235107421875,23596.98046875,0.03255401630353405,-0.01276996799786101,0.045342786268858695,1.902863142803859,0.1783960518992888,0.9851868887775412,https://finance.yahoo.com/,37e6fc492a8a9d418b963d63270dd1c320b693d3355d1ccde496eec56a86af1a
44d09e4aa24ed8d4ac99289867d4445d35ac0dd62d21908776a2661bd4c9562c,2026-08-22,2025-09-13,Israel,IL,22,6,53,0,1,0,1,0,1,0,0,0,0,0,42,6,4,Markus,https://acleddata.com/,2026-09-03T23:16:16.003271+00:00,2025-09-12,RHM.DE,^GDAXI,5,1877.7308349609373,23698.150390625,0.08713100312307609,0.0042874096543406015,0.0804128026013773,2.155792520365364,0.1834483185088384,1.0655996913789187,https://finance.yahoo.com/,943d94f7ecf3d0233dc644d64edfc57104913947fc05e52e3dc61707cff12762
a2c20e779411b112477af17eb68dc9dbb048461bb797aa362d9690c390c8c1df,2026-08-22,2025-09-13,Iran,IR,32,23,75,5,3,4,0,0,0,0,0,0,0,0,60,3,9,Markus,https://acleddata.com/,2026-09-03T23:16:15.361208+00:00,2025-09-12,RHM.DE,^GDAXI,5,1877.7308349609373,23698.150390625,0.08713100312307609,0.0042874096543406015,0.0804128026013773,2.155792520365364,0.1834483185088384,1.0655996913789187,https://finance.yahoo.com/,f15c01c0ebe66bcba6100ada2151114c9322bbb14390139f8f3b3b56803d9fe2
7db49f903bd3372cf18b199db2a9dc53e8a19662c40d769f7b1225ae209cb9c8,2026-08-22,2025-09-20,Israel,IL,13,6,36,0,2,0,2,0,1,0,1,0,0,0,30,0,4,Markus,https://acleddata.com/,2026-09-03T23:16:15.982147+00:00,2025-09-19,RHM.DE,^GDAXI,5,1908.9190673828125,23639.41015625,0.016609533081734185,-0.0024786843448437734,0.0195788147865262,2.2082087606314613,0.1805149236888188,1.085178506165445,https://finance.yahoo.com/,1270419569c7d599da34ac87ae31a04f8a1fdd79df2d7be224397d6ff218c17e
3b272275f779a28f24940558d60b80c18aa9f4875e7e2f0f94e91a09304dc5dc,2026-08-22,2025-09-20,Iran,IR,27,24,73,3,2,3,0,0,0,0,0,0,0,0,70,0,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.361395+00:00,2025-09-19,RHM.DE,^GDAXI,5,1908.9190673828125,23639.41015625,0.016609533081734185,-0.0024786843448437734,0.0195788147865262,2.2082087606314613,0.1805149236888188,1.085178506165445,https://finance.yahoo.com/,1c20de3dbd174ab2d8f4af72c9db4f9773fa7c4026b530d03c1beaf60870521a
b05258b21a4cc98bf8d8292026ddea874ca9b09d5db04f30ac880eec0531e64b,2026-08-22,2025-09-27,Israel,IL,15,6,43,0,2,0,1,0,0,0,1,0,1,0,36,0,5,Markus,https://acleddata.com/,2026-09-03T23:16:16.003337+00:00,2025-09-26,RHM.DE,^GDAXI,5,1941.097412109375,23739.470703125,0.01685684075159899,0.004232785260445793,0.013176071423918898,2.262289024807309,0.1855117898575449,1.098354577589364,https://finance.yahoo.com/,ecd00b96fe048e74012f3fb72d6b76d608cafd00412eeb1322d28c069b4fb389
fbe69d9370d21af5f6a657f146848aa2205e549b4e07178170d2f976feb827ce,2026-08-22,2025-09-27,Iran,IR,26,21,80,3,3,3,0,0,0,0,0,0,2,2,74,0,3,Markus,https://acleddata.com/,2026-09-03T23:16:15.361491+00:00,2025-09-26,RHM.DE,^GDAXI,5,1941.097412109375,23739.470703125,0.01685684075159899,0.004232785260445793,0.013176071423918898,2.262289024807309,0.1855117898575449,1.098354577589364,https://finance.yahoo.com/,792299801b419bcc5545191c43cafa5acbbbb772331e4e5479ac9316cbc0c8dd
afb3d8d4cb72c318788f654b349654e417552cb9228e32817edfd8c44e0d9e10,2026-08-22,2025-10-04,Israel,IL,15,6,63,0,1,0,1,0,0,0,1,0,0,0,54,3,5,Markus,https://acleddata.com/,2026-09-03T23:16:16.003402+00:00,2025-10-03,RHM.DE,^GDAXI,5,1943.07763671875,24378.80078125,0.0010201572559014327,0.02693110078654093,-0.0252249849781862,2.2656170726268146,0.2174389273538308,1.0731295926111777,https://finance.yahoo.com/,e1d8824294b59532abf17740d59df0cf2cffbb54fdbf1d40fb73c1ec04a92a29
a2dfefb937252ac3ecb3ea3845b9198c005e1126149513b720cd44aef519fa2a,2026-08-22,2025-10-04,Iran,IR,29,23,75,3,4,3,0,0,0,0,0,0,1,0,70,0,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.361572+00:00,2025-10-03,RHM.DE,^GDAXI,5,1943.07763671875,24378.80078125,0.0010201572559014327,0.02693110078654093,-0.0252249849781862,2.2656170726268146,0.2174389273538308,1.0731295926111777,https://finance.yahoo.com/,c606b6ce969d66a069331a5e209e78b6a56dcc719d818d04539c65262f599aa6
910f490ee520328a40d2cc6689c398192f95af061e4c0fd56a0cc66cab97c2cd,2026-08-22,2025-10-11,Israel,IL,10,6,14,1,1,1,0,0,0,0,0,0,0,0,11,1,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.970162+00:00,2025-10-10,RHM.DE,^GDAXI,5,1863.374267578125,24241.4609375,-0.04101913769910848,-0.00563357668748099,-0.035146880468459304,2.1316642762521747,0.2105803917942581,1.0379827121427183,https://finance.yahoo.com/,c077f11eaada4c44c054adf3987aa9504f414d29cf23721b6e87dbdca17feb93
83f4d12af3b77017c646798a1c2490be8121131db3d684aa32bbadedb104053b,2026-08-22,2025-10-11,Iran,IR,29,22,92,2,7,2,0,0,0,0,0,0,6,2,83,1,2,Markus,https://acleddata.com/,2026-09-03T23:16:15.361649+00:00,2025-10-10,RHM.DE,^GDAXI,5,1863.374267578125,24241.4609375,-0.04101913769910848,-0.00563357668748099,-0.035146880468459304,2.1316642762521747,0.2105803917942581,1.0379827121427183,https://finance.yahoo.com/,d96d0a09268293bb9090c3919a07fd62310ca9b029718c70f926fcfb486e529c
2757c998bf8837279e5fb2a8f28a742044f2ba98389b8e133db35e0f4114148f,2026-08-22,2025-10-18,Israel,IL,12,6,23,0,0,0,0,0,0,0,0,0,0,0,16,6,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.997345+00:00,2025-10-17,RHM.DE,^GDAXI,5,1645.0565185546875,23830.990234375,-0.1171625866161553,-0.01693258934283204,-0.1039105595130583,1.764750389233059,0.190082131153521,0.93407215262966,https://finance.yahoo.com/,b2f95b2cd19a25b2298d758e1c24dbac2f9f626c97439435397471f0b57c7cb1
2d46d4648ca4fb23c38f70860ed4dcf19fe873fbb301754c6c9189ba5967c4e3,2026-08-22,2025-10-18,Iran,IR,26,21,70,3,6,3,0,0,0,0,0,0,5,3,63,0,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.361721+00:00,2025-10-17,RHM.DE,^GDAXI,5,1645.0565185546875,23830.990234375,-0.1171625866161553,-0.01693258934283204,-0.1039105595130583,1.764750389233059,0.190082131153521,0.93407215262966,https://finance.yahoo.com/,0c9f63e621f243cc1d2dd5261520907ef9d46773e1d0cdaa32ecd6cedd4bc81e
2a6b8bdae4a6ef7b375ce4562166cfcd8b0c6747804695c938e54e6b00a0a5a6,2026-08-22,2025-10-25,Israel,IL,13,6,33,1,1,1,0,0,0,0,0,0,1,1,25,1,6,Markus,https://acleddata.com/,2026-09-03T23:16:15.970292+00:00,2025-10-24,RHM.DE,^GDAXI,5,1746.5421142578125,24239.890625,0.06169125167340095,0.017158346615205877,0.0445838430761105,1.935311301309368,0.2105019728604162,0.9786559957057706,https://finance.yahoo.com/,8dd0afab5b3a60b751fb833bd89c818b58f3b9415cc5f99eda75d98704471a8f
15e53a35c19e79f2b1517c182dec2b246b00f36d35b223a20deefdbaae7be773,2026-08-22,2025-10-25,Iran,IR,35,25,98,8,8,8,0,0,0,0,0,0,4,2,82,0,8,Markus,https://acleddata.com/,2026-09-03T23:16:15.364889+00:00,2025-10-24,RHM.DE,^GDAXI,5,1746.5421142578125,24239.890625,0.06169125167340095,0.017158346615205877,0.0445838430761105,1.935311301309368,0.2105019728604162,0.9786559957057706,https://finance.yahoo.com/,c42b54ab5783371224849eeafa3996090443b68233d1fee8a34d17313b85cb32
a30796d68c47efb324db6948b963e098b245db1277ea50cda70918851a8f0fe2,2026-08-22,2025-11-01,Israel,IL,10,6,22,0,2,0,0,0,0,0,0,0,1,0,16,1,4,Markus,https://acleddata.com/,2026-09-03T23:16:15.970358+00:00,2025-10-31,RHM.DE,^GDAXI,5,1684.66064453125,23958.30078125,-0.03543084888786596,-0.011616795145914516,-0.024085872147363997,1.83131073015383,0.1964398194179715,0.9545701235584064,https://finance.yahoo.com/,615a11e201d05dd29a8e34134cd3311ba5b00c4121139e90b55f526855b8741d
f5b12d7c47a762ace51d6968e55ea941f273faa82a4ad0cddc9a91fe798419d9,2026-08-22,2025-11-01,Iran,IR,27,23,82,3,4,3,0,0,0,0,0,0,3,0,77,0,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.361864+00:00,2025-10-31,RHM.DE,^GDAXI,5,1684.66064453125,23958.30078125,-0.03543084888786596,-0.011616795145914516,-0.024085872147363997,1.83131073015383,0.1964398194179715,0.9545701235584064,https://finance.yahoo.com/,980474bb24bbaa0f9b1fbfc7e7efd8610efaeaf5855aaebf0bf9ac243bdb26fd
48a8ce34be0f66b37ae7d026302de6bea4b02a5e38596ad6cf2a6d54d8bb2485,2026-08-22,2025-11-08,Israel,IL,11,6,23,0,1,0,0,0,0,0,0,0,0,0,17,3,3,Markus,https://acleddata.com/,2026-09-03T23:16:15.986588+00:00,2025-11-07,RHM.DE,^GDAXI,5,1731.6905517578125,23569.9609375,0.02791654650402786,-0.016208989414387753,0.0452571534725646,1.9103511478195216,0.1770467390500736,0.9998272770309712,https://finance.yahoo.com/,5abb789a78491bf2ee6734c9babe570d94ce422f53daa1aefc70f9c6173a647b
38a122f709d801f36a5b6d6ec7c491c12fc7c27e32e187808351245c27713a1c,2026-08-22,2025-11-08,Iran,IR,29,24,112,5,6,5,0,0,0,0,0,0,5,3,105,0,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.361933+00:00,2025-11-07,RHM.DE,^GDAXI,5,1731.6905517578125,23569.9609375,0.02791654650402786,-0.016208989414387753,0.0452571534725646,1.9103511478195216,0.1770467390500736,0.9998272770309712,https://finance.yahoo.com/,636cf535db1da71c8a6873786d96e9a96b6307cd9284fda22b0c2263913bf3f4
335283937c12de19b4025a78879e1e5fd7aacaa8ad079e48bd25c14207f9053a,2026-08-22,2025-11-15,Israel,IL,11,6,31,0,2,0,0,0,0,0,0,0,0,0,24,2,5,Markus,https://acleddata.com/,2026-09-03T23:16:15.982417+00:00,2025-11-14,RHM.DE,^GDAXI,5,1709.9083251953125,23876.55078125,-0.01257859063814204,0.013007651754832095,-0.025075828790213202,1.8737430321178532,0.1923573531307978,0.9747514482407578,https://finance.yahoo.com/,7396ffa1c04301ea738bbbeffe260f2a34a30877dcc899903e7422cad1abc888
866217ca28383abc4c79e6922d252bf8d27ec9068f42bd29eb0d715a81776f72,2026-08-22,2025-11-15,Iran,IR,32,21,70,12,9,12,0,0,0,0,0,0,8,8,57,0,4,Markus,https://acleddata.com/,2026-09-03T23:16:15.316150+00:00,2025-11-14,RHM.DE,^GDAXI,5,1709.9083251953125,23876.55078125,-0.01257859063814204,0.013007651754832095,-0.025075828790213202,1.8737430321178532,0.1923573531307978,0.9747514482407578,https://finance.yahoo.com/,f45e817f856790809daa1a5b885a1ee15b4d583ce868a1d131847d217c6e3c37
d5926f023ea4ea9d7da4c1fc0bc7a058a671da03f02d1d555110c80b7a92c9f0,2026-08-22,2025-11-22,Israel,IL,12,6,29,0,3,0,0,0,0,0,0,0,0,0,21,4,4,Markus,https://acleddata.com/,2026-09-03T23:16:15.997412+00:00,2025-11-21,RHM.DE,^GDAXI,5,1504.4619140625,23091.869140625,-0.12015054146797322,-0.032864112066019024,-0.089251380044045,1.5284612507690776,0.153171587454765,0.8855000681967128,https://finance.yahoo.com/,bec3319e81cffbed661ae114d6b3554270a472f9268eb9de06f7e78e7555b23f
efc3ddf60a5507f918b6ec9d471a47f191fd1a7ad9ca905f6b537af608104eb2,2026-08-22,2025-11-22,Iran,IR,17,15,33,1,2,1,0,0,0,0,0,0,1,1,30,0,1,Markus,https://acleddata.com/,2026-09-03T23:16:15.227925+00:00,2025-11-21,RHM.DE,^GDAXI,5,1504.4619140625,23091.869140625,-0.12015054146797322,-0.032864112066019024,-0.089251380044045,1.5284612507690776,0.153171587454765,0.8855000681967128,https://finance.yahoo.com/,3b1a1a2f3aee82f085462ddb919642e5d9315ac84f2b5399c724e0abb9e0b4f6
e27f42c96a3564d780d5b2d35cf87852b3d336867f981841fd65aff21ed7a03f,2026-08-22,2025-11-29,Israel,IL,9,5,29,0,1,0,0,0,0,0,0,0,0,0,24,3,2,Markus,https://acleddata.com/,2026-09-03T23:16:15.970625+00:00,2025-11-28,RHM.DE,^GDAXI,5,1465.847900390625,23836.7890625,-0.025666328479931888,0.03225897034746672,-0.0559278900382386,1.4635649337580592,0.1903717155000093,0.8295721781584742,https://finance.yahoo.com/,f3bf058522fa3f2203d7ede998e1ebf4dbe5fbd195fc91395479404be0cefbd8
